Doduo	Normal Flying	Dodrio
Dodrio	Normal Flying	Pidgey
Dodrio	Normal Flying	Pidgeotto
Dodrio	Normal Flying	Pidgeot
Dodrio	Normal Flying	Spearow
Dodrio	Normal Flying	Fearow
Dodrio	Normal Flying	Farfetch'd
Dodrio	Normal Flying	Doduo
Seel	Water	Squirtle
Seel	Water	Wartortle
Seel	Water	Blastoise
Seel	Water	Horsea
Seel	Water	Seadra
Seel	Water	Goldeen
Seel	Water	Seaking
Seel	Water	Staryu
Seel	Water	Starmie
Seel	Water	Magikarp
Seel	Water	Vaporeon
Seel	Water	Psyduck
Seel	Water	Golduck
Seel	Water	Poliwag
Seel	Water	Poliwhirl
Seel	Water	Poliwrath
Seel	Water	Shellder
Seel	Water	Krabby
Seel	Water	Kingler
Dewgong	Water Ice	Cloyster
Grimer	Poison	Ekans
Grimer	Poison	Arbok
Grimer	Poison	Nirdoran
Grimer	Poison	Nidorina
Grimer	Poison	Nidoran
Grimer	Poison	Nidorino
Grimer	Poison	Koffing
Grimer	Poison	Weezing
Grimer	Poison	Muk
Muk	Poison	Ekans
Muk	Poison	Arbok
Muk	Poison	Nirdoran
Muk	Poison	Nidorina
Muk	Poison	Nidoran
Muk	Poison	Nidorino
Muk	Poison	Koffing
Muk	Poison	Weezing
Muk	Poison	Grimer
Shellder	Water	Squirtle
Shellder	Water	Wartortle
Shellder	Water	Blastoise
Shellder	Water	Horsea
Shellder	Water	Seadra
Shellder	Water	Goldeen
Shellder	Water	Seaking
Shellder	Water	Staryu
Shellder	Water	Starmie
Shellder	Water	Magikarp
Shellder	Water	Vaporeon
Shellder	Water	Psyduck
Shellder	Water	Golduck
Shellder	Water	Poliwag
Shellder	Water	Poliwhirl
Shellder	Water	Poliwrath
Shellder	Water	Seel
Shellder	Water	Krabby
Shellder	Water	Kingler
Cloyster	Water Ice	Dewgong
Gastly	Ghost Poison	Haunter
Gastly	Ghost Poison	Gengar
Haunter	Ghost Poison	Gastly
Haunter	Ghost Poison	Gengar
Gengar	Ghost Poison	Gastly
Gengar	Ghost Poison	Haunter
Onix	Rock Ground	Geodude
Onix	Rock Ground	Graveler
Onix	Rock Ground	Golem
Drowzee	Psychic	Mr.Mime
Drowzee	Psychic	Mewtwo
Drowzee	Psychic	Mew
Drowzee	Psychic	Abra
Drowzee	Psychic	Kadabra
Drowzee	Psychic	Alakazam
Drowzee	Psychic	Hypno
Graveler	Rock Ground	Geodude
Graveler	Rock Ground	Onix
Graveler	Rock Ground	Golem
Golem	Rock Ground	Geodude
Golem	Rock Ground	Onix
Golem	Rock Ground	Graveler
Ponyta	Fire	Charmander
Ponyta	Fire	Charmeleon
Ponyta	Fire	Ninetales
Ponyta	Fire	Magmar
Ponyta	Fire	Flareon
Ponyta	Fire	Vulpix
Ponyta	Fire	Growlithe
Ponyta	Fire	Arcanine
Ponyta	Fire	Rapidash
Hypno	Psychic	Mr.Mime
Hypno	Psychic	Mewtwo
Hypno	Psychic	Mew
Hypno	Psychic	Abra
Hypno	Psychic	Kadabra
Hypno	Psychic	Alakazam
Hypno	Psychic	Drowzee
Krabby	Water	Squirtle
Krabby	Water	Wartortle
Krabby	Water	Blastoise
Krabby	Water	Horsea
Krabby	Water	Seadra
Krabby	Water	Goldeen
Krabby	Water	Seaking
Krabby	Water	Staryu
Krabby	Water	Starmie
Krabby	Water	Magikarp
Krabby	Water	Vaporeon
Krabby	Water	Psyduck
Krabby	Water	Golduck
Krabby	Water	Poliwag
Krabby	Water	Poliwhirl
Krabby	Water	Poliwrath
Krabby	Water	Seel
Krabby	Water	Shellder
Krabby	Water	Kingler
Kingler	Water	Squirtle
Kingler	Water	Wartortle
Kingler	Water	Blastoise
Kingler	Water	Horsea
Kingler	Water	Seadra
Kingler	Water	Goldeen
Kingler	Water	Seaking
Kingler	Water	Staryu
Kingler	Water	Starmie
Kingler	Water	Magikarp
Kingler	Water	Vaporeon
Kingler	Water	Psyduck
Kingler	Water	Golduck
Kingler	Water	Poliwag
Kingler	Water	Poliwhirl
Kingler	Water	Poliwrath
Kingler	Water	Seel
Kingler	Water	Shellder
Kingler	Water	Krabby
Voltorb	Eletric	Electrode
Electrode	Eletric	Voltorb
